Napier Gold Tone Rope Hoop ... Earrings,$8.40,Regular $14.00
Napier Glass Heart Stretch ... Bracelet,$16.80,Regular $28.00
"
							
						Napier Round Drop Earrings
							
					",$8.40,Regular $14.00
Simply Vera Vera Wang ... Simulated Crystal Ombre Pendant,$16.80,Regular $28.00
"
							
						Gold Tone Hoop Earrings
							
					",$8.40,Regular $14.00
Napier Multi Colored Simulated ... Crystal Y Necklace,$16.80,Regular $28.00
Textured Crisscross Multi Hoop ... Earrings,$8.40,Regular $14.00
Textured Crisscross Multi Hoop ... Earrings,$8.40,Regular $14.00
"
							
						Diamond-Cut Hoop Earrings
							
					",$8.40,Regular $14.00
Silver Tone Small Bead Detail ... Hoop Earrings,$8.40,Regular $14.00
Napier Two Tone Milgrain ... Teardrop Pendant Necklace,$16.80,Regular $28.00
Jennifer Lopez Long ... Interlocked Circle Pendant Necklace,$16.80,Regular $24.00
Chain Detail Nickel Free ... Layered Hoop Earrings,$8.40,Regular $14.00
Napier Simulated Pearl Multi ... Strand Choker Necklace,$16.80,Regular $28.00
Simulated Crystal Multi Row ... Necklace,$16.80,Regular $28.00
Simulated Stone Detail Multi ... Strand Necklace,$16.80,Regular $28.00
Silver Tone Simulated Pearl & ... Simulated Crystal Drop Earrings,$8.40,Regular $14.00
Silver Tone Blue Sodalite ... Teardrop Drop Nickel Free Earrings,$8.40,Regular $14.00
Napier Black Teadrop Pendant ... Necklace & Earring Set,$16.80,Regular $28.00
Dana Buchman Gold Tone ... Geometric Pendant Necklace,$16.80,Regular $24.00
LC Lauren Conrad Gold Tone ... Bird Pendant Necklace,$8.40,Regular $12.00
Gold Tone Multi Strand ... Teardrop Nickel Free Hoop Earrings,$8.40,Regular $14.00
Silver Tone Tassel Detail Drop ... Nickel Free Earrings,$8.40,Regular $14.00
Apt. 9® Textured Double Hoop ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Silver Tone ... Nickel Free Disc & Hoop Drop Earrings,$8.40,Regular $12.00
"
							
						Napier Swirl Drop Earrings
							
					",$8.40,Regular $14.00
Gold Tone Simulated Crystal ... Button Stud Nickel Free Earring Set,$8.40,Regular $14.00
Jennifer Lopez Interlocked ... Circle Link Pendant Necklace,$16.80,Regular $24.00
Gold Tone Resin Marquise ... Nickel Free Drop Earrings,$8.40,Regular $14.00
Napier Crisscross Door Knocker ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Nickel Free ... Simulated Crystal Pave Stud Earrings,$8.40,Regular $12.00
"
							
						Napier Star Stretch Bracelet
							
					",$16.80,Regular $28.00
Gold Tone Clear Bead Tassel ... Detail Nickel Free Drop Earrings,$8.40,Regular $14.00
Napier Two Tone Milgrain ... Marquise Stretch Bracelet,$16.80,Regular $28.00
"
							
						Dana Buchman Necklace
							
					",$16.80,Regular $24.00
Rose Gold Tone Simulated ... Crystal Textured Hoop Earring Set,$8.40,Regular $14.00
"
							
						Dana Buchman Swirl Bracelet
							
					",$16.80,Regular $24.00
LC Lauren Conrad Gold Tone Red ... Simulated Crystal Teardrop Nickel Free Earrings,$8.40,Regular $12.00
Bead & Chain Detail Linear ... Drop Earrings,$8.40,Regular $14.00
LC Lauren Conrad Rose Gold ... Tone Hoop Earrings,$8.40,Regular $12.00
"
							
						Dana Buchman Necklace
							
					",$16.80,Regular $24.00
Dana Buchman Multirow Chain ... Link Bracelet,$16.80,Regular $24.00
Napier Silver Tone Braided ... Hoop Earrings,$8.40,Regular $14.00
Napier Cubic Zirconia ... Geometric Stud Earrings,$8.40,Regular $14.00
LC Lauren Conrad Nickel Free ... Flower Button Stud Earrings,$8.40,Regular $12.00
Napier Pink Flower Stud ... Earrings,$8.40,Regular $14.00
Simply Vera Vera Wang Blue ... Statement Drop Earrings,$16.80,Regular $28.00
Simply Vera Vera Wang Layered ... Ball & Leaf Pendant Necklace,$16.80,Regular $28.00
Dana Buchman Disc Multi Strand ... Bracelet,$16.80,Regular $24.00
"
							
						1928 Angel Pendant Necklace
							
					",$16.50,Regular $22.00
1928 Porcelain Rose Openwork ... Drop Earrings,$16.50,Regular $22.00
1928 Orbital Faceted Bead ... Stretch Bracelet,$16.50,Regular $22.00
1928 Flower Twisted Teardrop ... Earrings,$16.50,Regular $22.00
Croft & Barrow® Replacement ... Earring Backing Set,$5.40,Regular $6.00
"
							
						Post Earring Backing Set
							
					",$5.40,Regular $6.00
Pet Friends Simulated Crystal ... Paw Print Disc Stud Earrings,$8.00,Regular $16.00
Pet Friends Simulated Crystal ... Bone Drop Earrings,$8.00,Regular $16.00
Multi Colored Bead Stretch ... Bracelet Set,$15.60,Regular $26.00
Napier Wavy Bead Multi Strand ... Station Necklace,$15.60,Regular $26.00
Simply Vera Vera Wang Pink ... Simulated Crystal Stretch Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Lace ... Drop Earrings,$9.60 - $15.60,Regular $16.00 - $26.00
Simply Vera Vera Wang Jet Drop ... Earrings,$15.60,Regular $26.00
Simulated Crystal Coil ... Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Gold ... Tone Statement Hoop Earrings,$15.60,Regular $26.00
Simply Vera Vera Wang Lace ... Statement Hoop Earrings,$15.60,Regular $26.00
"
							
						Stick Bib Necklace 
							
					",$15.60,Regular $26.00
Gray Tassel Clear Bead Detail ... Pendant Necklace,$15.60,Regular $26.00
Gold & Silver Tone Curved ... Casting Detail Multi Strand Necklace,$15.60,Regular $26.00
Simply Vera Vera Wang Blue ... Stone Cuff Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang ... Simulated Crystal Flexible Cuff Bracelet,$15.60,Regular $26.00
Multi Colored Simulated ... Crystal Stretch Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Tri Tone ... Multi Strand Simulated Crystal Chain Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Fireball ... & Chain Multi Row Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Blue ... Simulated Crystal Hinged Bracelet,$15.60,Regular $26.00
"
							
						Napier Stretch Bracelet
							
					",$15.60,Regular $26.00
Simply Vera Vera Wang ... Simulated Crystal Multi Row Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Black ... Simulated Crystal Stretch Bracelet,$15.60,Regular $26.00
Simply Vera Vera Wang Green ... Stone Layered Bracelet,$15.60,Regular $26.00
Simulated Crystal Halo ... Necklace & Drop Earring Set,$15.60,Regular $26.00
Simply Vera Vera Wang Beaded ... Stretch Bracelet Set,$15.60,Regular $26.00
LC Lauren Conrad Silver Tone ... Filigree Stretch Bracelet,$15.40,Regular $22.00
LC Lauren Conrad Simulated ... Pearl Stretch Bracelet,$15.40,Regular $22.00
LC Lauren Conrad Silver Tone ... Filigree Flowers Statement Necklace,$15.40,Regular $22.00
LC Lauren Conrad Flower Fringe ... Necklace,$15.40,Regular $22.00
LC Lauren Conrad Double-Strand ... Rainbow Pendant Necklace,$15.40,Regular $22.00
LC Lauren Conrad Gold Tone Red ... & Pink Simulated Crystal Statement Necklace,$15.40,Regular $22.00
"
							
						Simulated Crystal Y Necklace
							
					",$15.00,Regular $30.00
1928 Bead Flower & Teardrop Y ... Necklace,$15.00,Regular $20.00
Rose Gold Tone Layered Chain ... Link Necklace,$15.00,Regular $30.00
"
							
						Bead Multi Strand Necklace
							
					",$15.00,Regular $30.00
1928 Round Faceted Stone ... Nickel Free Halo Stud Earrings,$15.00,Regular $20.00
Tri Tone Bar Multi Strand ... Necklace,$15.00,Regular $30.00
"
							
						Long Chain Link Necklace
							
					",$15.00,Regular $30.00
1928 Faceted Stone Teardrop ... Earrings,$15.00,Regular $20.00
1928 Porcelain Rose Openwork ... Heart Drop Earrings,$15.00,Regular $20.00
Downton Abbey® Flower Linear ... Drop Earrings,$15.00,Regular $20.00
1928 Rose Simulated Pearl Drop ... Earrings,$15.00,Regular $20.00
Downton Abbey Flower Stud ... Earrings,$15.00,Regular $20.00
Shaky Double Strand Statement ... Necklace,$15.00,Regular $30.00
"
							
						1928 Cross Drop Earrings
							
					",$15.00,Regular $20.00
"
							
						Long Layered Leaf  Necklace
							
					",$15.00,Regular $30.00
Dana Buchman Simulated Crystal ... Starburst Pin,$14.99,Regular $26.00
Dana Buchman Silver Tone ... Simulated Crystal Necklace & Stud Earring Set,$14.99,Regular $26.00
Simply Vera Vera Wang ... Simulated Crystal Feather Pin,$14.99,Regular $26.00
Simply Vera Vera Wang Black ... Moth Pin,$14.99,Regular $26.00
Dana Buchman Purple Simulated ... Crystal Flower Pin,$14.99,Regular $26.00
Simply Vera Vera Wang ... Simulated Crystal Bow Pin,$14.99,Regular $26.00
Dana Buchman Crystal Stud ... Bracelet,$14.99,Regular $26.00
Simply Vera Vera Wang Black ... Cameo Pin,$14.99,Regular $26.00
Dana Buchman Double Row Bangle ... Bracelet,$14.99,Regular $26.00
Napier® Beaded Triple Snake ... Chain Necklace,$14.40,Regular $24.00
Simply Vera Vera Wang ... Simulated Pearl Cabochon Stud Earrings,$7.20,Regular $12.00
Adjustable Chain Necklace ... Extender,$7.20,Regular $8.00
Cubic Zirconia Necklace ... Extender Set,$7.20,Regular $8.00
Napier Textured Circle Pendant ... Necklace,$14.40,Regular $24.00
"
							
						Hoop Earrings
							
					",$7.20,Regular $12.00
Napier Geometric Rectangle ... Pendant Necklace,$14.40,Regular $24.00
"
							
						Hoop Earrings
							
					",$7.20,Regular $12.00
"
							
						Openwork Oval Hoop Earrings
							
					",$7.20,Regular $12.00
Silver Tone Bead Station ... Necklace,$14.40,Regular $24.00
"
							
						Hoop Earrings 
							
					",$7.20,Regular $12.00
"
							
						Hoop Earrings 
							
					",$7.20,Regular $12.00
Napier Love Knot Stud ... Earrings,$7.20,Regular $12.00
Gold Tone Textured Disc Drop ... Earrings,$7.20,Regular $12.00
Silver Tone Disc & Blue ... Sodalite Drop Nickel Free Earrings,$7.20,Regular $12.00
Napier Red Flower Pendant ... Necklace,$14.40,Regular $24.00
"
							
						Fringe Stretch Bracelet
							
					",$14.40,Regular $24.00
"
							
						Fringe Stretch Bracelet
							
					",$14.40,Regular $24.00
Long Simulated Pearl Necklace ... & Stud Earring Set,$14.40,Regular $24.00
Napier Gold Tone Chain & Bead ... Detail Bracelet Set,$14.40,Regular $24.00
Small Nickel Free Double Hoop ... Earrings,$7.20,Regular $12.00
Mudd® Two Tone Ball Stud & ... Filigree Chandelier Earring Set,$7.20,Regular $12.00
Silver-Tone Twist Oval Hoop ... Earrings,$7.20,Regular $12.00
Napier Gold Tone Simulated ... Stone Stretch Link Bracelet,$14.40,Regular $24.00
Simply Vera Vera Wang ... Simulated Crystal Fireball Stud Earrings,$7.20,Regular $12.00
"
							
						Napier Stretch Bracelet
							
					",$14.40,Regular $24.00
"
							
						Tri Tone Hoop Drop Earrings
							
					",$7.00,Regular $14.00
"
							
						Dana Buchman Earrings
							
					",$14.00,Regular $20.00
Napier Cubic Zirconia Flower ... Earrings,$14.00,Regular $20.00
Jennifer Lopez Stud & Hoop ... Earring Set,$14.00,Regular $20.00
Dana Buchman Cubic Zirconia ... Orbital Pear Drop Earrings,$14.00,Regular $20.00
Gold Tone Simulated Stone ... Huggie Hoop Earrings,$7.00,Regular $14.00
Gold Tone Simulated Stone ... Marquise Stud Earrings,$7.00,Regular $14.00
Dana Buchman Simulated Crystal ... Fringe Drop Earrings,$14.00,Regular $20.00
Simulated Crystal Fireball ... Drop Earrings,$7.00,Regular $14.00
"Blue Bead & Silver Tone ... ""Winter Wonderland"" Charm Bangle Bracelet Set",$13.99,Regular $24.00
"Two Tone Bead & ""Shine Bright"" ... Charm Bangle Bracelet Set",$13.99,Regular $24.00
1928 Nickel Free Faceted Stone ... Teardrop Earrings,$13.50,Regular $18.00
1928 Filigree Kite Drop ... Earrings,$13.50,Regular $18.00
1928 Purple Porcelain Rose ... Stud Earrings,$13.50,Regular $18.00
1928 Crystal Cross Drop ... Earrings,$13.50,Regular $18.00
"
							
						1928 Bead Chandelier Earrings
							
					",$13.50,Regular $18.00
1928 Bead Scroll Medallion ... Pendant,$13.50,Regular $18.00
1928 Porcelain Rose Key ... Necklace,$13.50,Regular $18.00
1928 Gold Tone Textured Drop ... Earrings,$13.50,Regular $18.00
"
							
						1928 Bead Flower Necklace
							
					",$13.50,Regular $18.00
1928 Teardrop Pendant ... Necklace,$13.50,Regular $18.00
1928 Crystal Cross Pendant ... Necklace,$13.50,Regular $18.00
Silver Tone Bead & Tassel ... Charm Detail Multi Row Bracelet,$13.20,Regular $22.00
Napier Multi Strand Wavy ... Teardrop Pendant Necklace,$13.20,Regular $22.00
Napier Silver Tone Simulated ... Crystal Stud Earring Set,$13.20,Regular $22.00
Simply Vera Vera Wang Open ... Marquise Threader Earrings,$13.20,Regular $22.00
Simulated Pearl Station ... Necklace & Stud Earring Set,$13.20,Regular $22.00
Napier Beveled Stretch ... Bracelet,$13.20,Regular $22.00
Napier Cubic Zirconia Square ... Drop Earrings,$13.20,Regular $22.00
"Silver Tone Heart, Moon & ... Flower Nickel Free Stud Earring Set",$13.20,Regular $22.00
"Gold Tone Cactus, Elephant, ... Star & Simulated Stone Nickel Free Stud Earrings",$13.20,Regular $22.00
Short Rhinestone Teardrop ... Necklace,$13.20,Regular $22.00
"Silver Tone Heart, Rainbow & ... Star Ring Set",$13.20,Regular $22.00
"Silver Tone And Multi Colored ... Heart, Bow & ""Love"" Ring Set",$13.20,Regular $22.00
"Silver Tone Taco, Heart & ... Infinity Ring Set",$13.20,Regular $22.00
Gold Tone & Clear Bead Charm ... Stretch Bracelet Set,$13.20,Regular $22.00
Napier Silver Tone Textured ... Bangle Bracelet,$13.20,Regular $22.00
Gold Tone Hammered Half Circle ... Pendant Necklace,$13.20,Regular $22.00
Gold Tone Ring & Jasper Stone ... Pendant Necklace,$13.20,Regular $22.00
"Leaf, Elephant & Beaded ... Stretch Bracelet Set",$13.20,Regular $22.00
"Star, ""Moon"" & Beaded Stretch ... Bracelet Set",$13.20,Regular $22.00
Simply Vera Vera Wang ... Simulated Crystal Linear Drop Earrings,$13.20,Regular $22.00
Simply Vera Vera Wang ... Simulated Stone Front Back Earrings,$13.20,Regular $22.00
"Leaf, Elephant & Beaded ... Stretch Bracelet Set",$13.20,Regular $22.00
Pet Friends Holiday Cat & ... Stocking Pin,$13.00,Regular $26.00
"
							
						Pet Friends Cat Flower Pin
							
					",$13.00,Regular $26.00
Pet Friends Simulated Crystal ... Bone Pendant & Stud Earring Set,$13.00,Regular $26.00
Pet Friends Holiday Dog Paw ... Print Pin,$13.00,Regular $26.00
"
							
						Pet Friends Rabbit Pin
							
					",$13.00,Regular $26.00
Pet Friends Heart Flag Paw ... Pin,$13.00,Regular $26.00
"
							
						Pet Friends Green Frog Pin
							
					",$13.00,Regular $26.00
"
							
						Textured Link Cuff Bracelet
							
					",$13.00,Regular $26.00
"
							
						Pet Friends Dog Walker Pin
							
					",$13.00,Regular $26.00
Simulated Crystal Long Station ... Necklace,$13.00,Regular $26.00
"
							
						Beaded Coil Bracelet
							
					",$13.00,Regular $26.00
Filigree Disc Stretch ... Bracelet,$13.00,Regular $26.00
Tri Tone Textured Bangle ... Bracelet Set,$13.00,Regular $26.00
"
							
						Disc & Textured Ring Necklace
							
					",$13.00,Regular $26.00
Simulated Crystal Bangle ... Bracelet Set,$13.00,Regular $26.00
Green Simulated Crystal ... Stretch Bracelet Set,$13.00,Regular $26.00
LC Lauren Conrad Cubic ... Zirconia Branch Ring,$12.60,Regular $18.00
LC Lauren Conrad Rainbow Stone ... Cuff Bracelet,$12.60,Regular $18.00
LC Lauren Conrad Silver Tone ... Filigree Cuff Bracelet,$12.60,Regular $18.00
Dana Buchman Double Hoop ... Earrings,$12.60,Regular $18.00
LC Lauren Conrad Silver Tone ... Simulated Stone Stacked Ring,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Halo Stud Earrings,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone ... Simulated Crystal Moon Ring Set,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone ... Simulated Crystal Ring Set,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone ... Simulated Crystal Stretch Bracelet,$12.60,Regular $18.00
LC Lauren Conrad Enchanted ... Simulated Crystal Stud Earring Set,$12.60,Regular $18.00
LC Lauren Conrad Cubic ... Zirconia Flower Burst Ring,$12.60,Regular $18.00
LC Lauren Conrad Geometric ... Stud Earring Set,$12.60,Regular $18.00
LC Lauren Conrad Two Tone Ring ... Set,$12.60,Regular $18.00
"
							
						LC Lauren Conrad Y Necklace
							
					",$12.60,Regular $18.00
Dana Buchman Textured Knot ... Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Burst Cubic ... Zirconia Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Geometric ... Nickel Free Stud Earring Set,$12.60,Regular $18.00
Dana Buchman Silver Tone ... Asymmetrical Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Textured ... Bangle Bracelet Set,$12.60,Regular $18.00
LC Lauren Conrad Knotted Y ... Necklace,$12.60,Regular $18.00
Jennifer Lopez Textured Hoop ... Earring Set,$12.60,Regular $18.00
Dana Buchman Gold Tone Flat ... Edge Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Silver Tone ... Textured Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Rose Gold Tone ... Cubic Zirconia Teardrop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Pink Nickel ... Free Heart Stud  Earring Set,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Layered Necklace,$12.60,Regular $18.00
LC Lauren Conrad Silver Tone ... Heart Charms Y-Necklace,$12.60,Regular $18.00
LC Lauren Conrad Rose Gold ... Tone Rainbow Simulated Stone Moon Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Simulated ... Crystal Coil Bracelet,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Drop Small Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Cubic Zirconia ... Starburst Stud Earrings,$12.60,Regular $18.00
Jennifer Lopez Textured Oval ... Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Cubic ... Zirconia Cluster Flower Ring,$12.60,Regular $18.00
Dana Buchman Circle Drop ... Clip-On Earrings,$12.60,Regular $18.00
LC Lauren Conrad Leaf Long ... Station Necklace,$12.60,Regular $18.00
Jennifer Lopez Rectangular ... Stone Nickel Free Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Rose Gold ... Tone Bead & Charm Detail Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Red Simulated ... Crystal Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Rainbow ... Pendant Y-Necklace,$12.60,Regular $18.00
"
							
						Jennifer Lopez Hoop Earrings
							
					",$12.60,Regular $18.00
LC Lauren Conrad Gold Tone Red ... Simulated Crystal Multi Strand Pendant Necklace,$12.60,Regular $18.00
Gold Tone Hammered Double Drop ... Clip-On Earrings,$12.60,Regular $18.00
Jennifer Lopez Disc Kite ... Earrings,$12.60,Regular $18.00
LC Lauren Conrad Gold Tone ... Charm Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Beaded Double ... Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Chain Oval Hoop ... Drop Post Earrings,$12.60,Regular $18.00
Dana Buchman Purple Simulated ... Abalone Hoop Earrings,$12.60,Regular $18.00
Dana Buchman Black Oval Hoop ... Earrings,$12.60,Regular $18.00
Dana Buchman Silver Tone ... Linear Drop Hoop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Flower & Palm ... Tree Nickel Free Stud Earring Set,$12.60,Regular $18.00
Dana Buchman Tri Tone Stick ... Drop Earrings,$12.60,Regular $18.00
"
							
						Napier Flower Stalk Pin
							
					",$12.00,Regular $20.00
"
							
						Napier Silver Tone Star Pin
							
					",$12.00,Regular $20.00
